date,unemployment_rate,inflation_rate,gdp_growth,twitter_sentiment,google_trends_index,avg_temperature,stock_index_close,mobility_change,covid_cases
24/11/2015,4.85,1.15,2.31,-0.343,51.8,8.8,1986.32,-3.28,0
25/11/2015,4.83,1.17,2.65,-0.424,51.7,10.1,2018.23,7.1,0
26/11/2015,4.83,1.32,1.97,-0.363,51.8,9.4,2012.49,-1.51,0
27/11/2015,4.71,0.9,1.76,-0.086,51.7,10.2,1995.51,1.3,0
28/11/2015,4.54,1.03,1.98,-0.203,51.6,8.2,1992.58,-1.94,0
29/11/2015,4.74,0.8,2.52,-0.18,51.5,8.6,2002.47,-6.83,0
30/11/2015,4.6,1.06,1.53,-0.151,51.7,9.6,1985.98,-2.77,0
1/12/2015,4.94,0.95,1.46,-0.08,51.7,7.8,1980.44,-4.34,0
2/12/2015,4.72,1.2,2.1,-0.436,51.7,10.1,1995.87,3.27,0
3/12/2015,4.59,0.93,1.94,-0.376,51.8,9.6,1999.12,-1.82,0
4/12/2015,4.7,0.84,2.07,-0.328,51.8,9.6,2001.41,-1.54,0
5/12/2015,4.86,0.96,2.35,-0.289,51.9,11.3,1994.32,-3.19,0
6/12/2015,4.67,0.81,1.9,-0.265,51.9,7.2,2013.2,0.28,0
7/12/2015,4.63,1.08,1.5,-0.273,52,10.5,1985.51,-2.15,0
8/12/2015,4.85,0.8,2.68,-0.2,51.9,15.8,1989.08,2.98,0
9/12/2015,4.85,1.01,1.76,-0.211,52,9.1,2005.33,0.91,0
10/12/2015,4.71,0.8,1.74,-0.28,52,14,1988.85,-1.72,0
11/12/2015,4.73,0.98,2.39,-0.418,52,11.7,1988.47,2.55,0
12/12/2015,4.88,1.17,1.94,-0.291,52,10.6,2001.71,0.02,0
13/12/2015,4.55,1.05,2.03,-0.239,51.9,9.3,1989.94,0.06,0
14/12/2015,4.56,0.92,2.19,-0.201,51.9,12.4,1999.14,-4.39,0
15/12/2015,4.71,1.01,2.37,-0.28,52,15.2,1993.48,-0.21,0
16/12/2015,4.82,1.01,1.94,-0.208,52,11.7,1991.86,0.96,0
17/12/2015,4.93,1.06,2.5,-0.263,52,12.5,1979.46,4,0
18/12/2015,5.17,0.87,1.4,-0.153,52,14.8,2001.88,-2.26,0
19/12/2015,5.06,1.07,2.26,-0.239,52,13.6,1988.01,6.83,0
20/12/2015,4.86,0.74,1.78,-0.207,52,10,1998.8,1.67,0
21/12/2015,4.9,0.95,2.44,-0.244,52,13.5,1995.36,-4.56,0
22/12/2015,4.71,0.96,2.07,-0.118,52.3,16.5,1998.42,-2.54,0
23/12/2015,4.92,1.07,1.82,-0.18,52.3,13.6,1998.99,4.26,0
24/12/2015,4.87,1.01,2.22,0.007,52.4,8.3,2002.43,3.73,0
25/12/2015,5,0.87,2.29,-0.033,52.4,14.7,1993.21,0.05,0
26/12/2015,4.78,0.91,2.21,-0.071,52.4,13.7,2012.92,0.45,0
27/12/2015,5.06,1.03,1.7,-0.133,52.5,10.7,1982.02,-3.49,0
28/12/2015,5.27,1,1.87,-0.005,52.5,11.1,1998.23,3.96,0
29/12/2015,4.95,0.95,2.01,0.036,52.6,16.6,2008.86,-2.96,0
30/12/2015,5.06,0.96,1.99,-0.008,52.5,13.4,2005.26,2.53,0
31/12/2015,5.13,1.08,2.23,0.148,52.4,13.2,1990.75,4.06,0
1/1/2016,4.92,0.96,1.4,0.044,52.5,15.1,1992.42,0.14,0
2/1/2016,5.05,1,2.1,0.1,52.4,14.1,1990.43,2.9,0
3/1/2016,5.02,1.23,1.91,0.032,52.4,15.7,2006.5,5.54,0
4/1/2016,5.04,0.87,1.74,0.096,52.3,15.3,1993.1,0.8,0
5/1/2016,4.88,0.82,1.77,-0.041,52.3,13.5,2003.06,-0.53,0
6/1/2016,5.05,1.09,1.92,0.003,52.1,15,2003.15,-0.2,0
7/1/2016,5.15,0.94,0.9,0.094,52.4,17.1,2024.19,-2.23,0
8/1/2016,5.35,0.98,1.77,0.104,52.3,16.5,2003.64,-2.3,0
9/1/2016,5.26,0.93,1.72,0.13,52.3,16.4,1992.4,1.33,0
10/1/2016,5.51,0.98,2.14,0.199,52.4,20.6,1985.91,-0.49,0
11/1/2016,4.93,1.17,1.73,-0.043,52.5,18.3,1997.76,0.98,0
12/1/2016,5.27,1.09,1.91,0.011,52.6,18.8,1999.32,-4.47,0
13/1/2016,5.14,1.1,2.43,0.141,52.5,16.9,1978.41,-0.28,0
14/1/2016,5.55,0.87,2.27,0.055,52.7,17.8,1993.38,3.09,0
15/1/2016,4.96,0.9,2.24,0.475,52.8,16.7,2003.49,-3.36,0
16/1/2016,4.96,0.73,1.81,0.198,52.8,19.3,1995.2,0.05,0
17/1/2016,5.01,0.93,2.12,0.147,52.8,17.7,2010.21,-5.56,0
18/1/2016,4.72,1.11,1.89,0.112,52.8,18.5,1984.94,-3.92,0
19/1/2016,5.05,1.06,1.9,0.124,52.7,18.5,2007.29,2.42,0
20/1/2016,5.01,0.99,2.07,0.184,52.8,18.3,2009.66,-0.93,0
21/1/2016,5.2,1.01,1.77,0.2,52.9,24.4,2010.09,5.47,0
22/1/2016,5.24,0.94,2.39,0.151,52.8,17.4,1984.87,1.3,0
23/1/2016,5.56,1.03,1.9,0.177,52.8,17.5,2003.68,1.59,0
24/1/2016,5.38,1.09,2.13,0.346,52.8,20.4,1993.84,-3.23,0
25/1/2016,5.08,0.85,2.38,0.358,52.8,18,1986.47,-1.16,0
26/1/2016,5.03,1.04,2.25,0.251,52.8,18.7,1996.4,-2.2,0
27/1/2016,5.31,1.1,1.51,0.099,52.9,17.3,1991.49,-3.2,0
28/1/2016,4.96,0.97,2.06,0.293,52.8,20.6,2009.74,1.99,0
29/1/2016,5.6,1.08,2.18,0.401,52.7,20.8,2005.67,2.59,0
30/1/2016,5.47,1.29,2.19,0.388,52.9,19.3,1989.02,1.2,0
31/1/2016,5.15,1,1.59,0.33,52.8,21.5,1993.3,-2.48,0
1/2/2016,4.91,1.05,1.72,0.404,52.7,16.5,1996.74,0.99,0
2/2/2016,5.53,0.94,2.22,0.272,52.7,19,1999.82,-5.74,0
3/2/2016,5.24,1.03,1.69,0.334,52.6,20.2,2010.61,3.97,0
4/2/2016,5.52,1.06,1.82,0.207,52.8,18.3,2007.45,-3.89,0
5/2/2016,4.96,1.03,2.38,0.309,52.9,17.3,2001.06,-3.36,0
6/2/2016,5.17,0.91,1.89,0.416,53,20.3,1997.94,0.35,0
7/2/2016,5.3,1.03,1.69,0.227,53.1,22.5,1982.82,0.61,0
8/2/2016,5.31,1.16,1.64,0.203,53.2,23.8,2013.47,-0.22,0
9/2/2016,5.22,1.06,2,0.301,53.1,20.3,1996.08,-3.33,0
10/2/2016,5.44,1.11,1.5,0.271,53.1,23,2016.1,3.4,0
11/2/2016,5.11,0.99,1.82,0.361,53,22.9,2002.52,-5.06,0
12/2/2016,5.3,1.09,1.99,0.252,52.9,24.2,2020.81,-4.45,0
13/2/2016,5.36,1.04,2.28,0.47,53,21.2,2006.62,-0.32,0
14/2/2016,5.45,0.92,2.09,0.17,53,18.4,1986.24,-3.79,0
15/2/2016,5.49,1.04,1.67,0.425,53.2,22.3,1994.42,3.67,0
16/2/2016,5.13,0.91,2.24,0.224,53,20.2,1998.87,-3.53,0
17/2/2016,5.05,0.95,1.79,0.12,53.1,20.9,1991.83,4.67,0
18/2/2016,5.62,1.03,1.51,0.323,53,21.9,1996.8,3.11,0
19/2/2016,5.44,1.04,1.83,0.273,53,21.9,1986.9,3.71,0
20/2/2016,5.23,0.89,2.31,0.186,53.1,23,2000.63,5.66,0
21/2/2016,5.69,1.12,1.92,0.127,53,24.2,2002.94,0.24,0
22/2/2016,5.41,1.07,1.87,0.292,53.1,22.2,1990.53,-3.04,0
23/2/2016,5.63,0.94,2.36,0.389,53,23.8,2019.98,-0.31,0
24/2/2016,5.41,0.86,1.44,0.347,52.8,23.1,2001.21,-1.7,0
25/2/2016,5.82,1,1.48,0.291,52.9,25.1,1992.41,-2.13,0
26/2/2016,5.76,0.97,1.38,0.33,53.1,22.9,1984.28,0.45,0
27/2/2016,5.36,1.02,1.97,0.275,53,23.2,2001.18,-0.94,0
28/2/2016,5.61,0.98,1.91,0.131,53.1,22.7,1997.97,-2.26,0
29/2/2016,5.55,0.81,2.32,0.128,53.1,23.3,2008.41,-0.74,0
1/3/2016,5.7,0.97,1.93,0.245,53,22.1,1999.15,1.65,0
2/3/2016,5.24,0.98,1.73,0.244,52.8,22,1988.65,2.87,0
3/3/2016,5.57,1.08,1.85,0.34,52.8,25.4,2017.29,-4.81,0
4/3/2016,5.65,0.94,1.88,0.325,52.8,21.8,2004.94,-0.91,0
5/3/2016,5.09,1.18,1.34,0.304,52.7,23.4,1998.05,-0.42,0
6/3/2016,5.21,0.82,2.65,0.209,52.5,26.1,2002.24,-3.55,0
7/3/2016,5.04,1.14,2,0.093,52.4,23.4,2005.33,-0.36,0
8/3/2016,5.4,0.99,1.9,0.265,52.4,25.9,1986.3,0.44,0
9/3/2016,5.6,1.1,2.02,0.27,52.4,23.1,2002.17,1.56,0
10/3/2016,5.76,1.02,2.05,-0.029,52.4,22.2,1996.09,0.23,0
11/3/2016,5.48,1.13,1.79,0.119,52.4,21.2,2005.67,-2.64,0
12/3/2016,5.79,0.97,1.64,0.125,52.5,27.1,1993.2,6.04,0
13/3/2016,5.2,0.9,2.01,0.198,52.5,22.2,1994.55,2.49,0
14/3/2016,5.13,1.15,1.94,0.098,52.5,26.1,2017.23,1.66,0
15/3/2016,5.47,1,1.58,0.166,52.6,22.6,2012.91,3.01,0
16/3/2016,5.56,1.03,2.25,0.14,52.5,27.3,1967.65,0.73,0
17/3/2016,5.48,1.14,1.91,0.137,52.5,29.1,2012.17,3.86,0
18/3/2016,5.07,0.91,2.03,0.072,52.5,21.4,1999.87,0.17,0
19/3/2016,5.47,1.07,2.23,0.071,52.4,22.6,1993.53,0.01,0
20/3/2016,5.23,0.95,1.82,0.017,52.3,26.4,1990.54,1.91,0
21/3/2016,5.62,1,1.9,0.154,52.1,25.9,1991.12,4.73,0
22/3/2016,5.57,1.02,2.05,0.163,52.3,26.4,1993.81,4.54,0
23/3/2016,5.31,0.86,1.59,0.019,52.2,23.8,1989.34,1.78,0
24/3/2016,5.39,0.93,1.82,0.239,52.4,28.9,1987.07,1.55,0
25/3/2016,5.28,1.15,1.84,0.045,52.4,25.2,1990.21,2.09,0
26/3/2016,5.48,1.1,1.51,0.22,52.4,22.5,2003.85,2.96,0
27/3/2016,5.69,1.01,2.49,-0.008,52.4,24.5,2001.12,3.9,0
28/3/2016,5.3,1.04,1.37,-0.156,52.4,22.6,2006.18,-0.71,0
29/3/2016,5.6,0.98,1.4,0.076,52.5,28.2,1999.96,3.95,0
30/3/2016,5.39,1.15,2.19,0.051,52.5,23.7,1987.56,1.03,0
31/3/2016,5.34,0.99,2,0.019,52.6,26,2005.57,1.95,0
1/4/2016,5.48,1.04,1.48,-0.059,52.6,24.1,1990.58,4.15,0
2/4/2016,5.29,1.13,1.97,-0.009,52.5,23.8,2007.09,2.24,0
3/4/2016,5.39,0.93,2.23,-0.067,52.4,21.2,1988.97,2.75,0
4/4/2016,5.26,1.17,1.77,-0.056,52.4,26.2,1993.75,-1.17,0
5/4/2016,5.89,0.86,2.56,0.048,52.5,27.6,1997.02,4.49,0
6/4/2016,5.51,1.18,1.26,-0.028,52.7,23.1,2007.38,2.09,0
7/4/2016,5.36,0.98,1.99,0.005,52.7,21.8,2002.39,0.38,0
8/4/2016,5.54,0.99,2.13,-0.09,52.6,26.5,2000.83,3.3,0
9/4/2016,5.47,0.82,2.04,-0.111,52.5,21.6,2019.49,7.76,0
10/4/2016,5.45,0.97,1.71,-0.202,52.6,27.3,1982.27,-3.51,0
11/4/2016,5.62,0.91,1.68,-0.133,52.4,23,1990.25,-2.41,0
12/4/2016,5.64,0.95,1.9,-0.438,52.4,22.6,1989.83,8.06,0
13/4/2016,5.38,1,2.01,-0.175,52.3,25.3,1982.93,1.28,0
14/4/2016,5.37,1.11,1.95,-0.133,52.3,22.6,1993.45,0.57,0
15/4/2016,5.43,1.03,2.08,-0.078,52.3,23.3,2007.52,-0.35,0
16/4/2016,5.02,1.04,1.46,-0.17,52.4,25.3,1994.73,3.63,0
17/4/2016,5.18,0.9,1.69,-0.118,52.1,19.7,1997.32,7.83,0
18/4/2016,5.75,0.92,1.48,-0.379,52.1,27.8,1983.42,-2,0
19/4/2016,5.81,1.19,1.64,-0.176,51.9,24.6,1992.68,-0.29,0
20/4/2016,5.43,0.94,2.06,-0.346,52,21.8,1996.03,-1.05,0
21/4/2016,5.59,1.18,1.79,-0.307,51.9,22.3,2007.08,2.2,0
22/4/2016,5.53,0.99,2.54,-0.213,51.7,26.3,1983.9,3.67,0
23/4/2016,6.08,1.01,1.81,-0.075,51.6,25.4,1996.1,4.86,0
24/4/2016,5.69,1.12,1.77,-0.173,51.6,26.9,2011.52,2.3,0
25/4/2016,5.43,1.14,1.78,-0.215,51.7,22.7,1996.21,7.56,0
26/4/2016,5.27,1,1.56,-0.226,51.7,24.6,1979.5,-1.72,0
27/4/2016,5.13,0.97,1.73,-0.302,51.7,24.8,2013.45,-2.5,0
28/4/2016,5.49,1.01,2.08,-0.292,51.8,25.3,2008.01,4.41,0
29/4/2016,5.29,1.05,1.78,-0.201,51.8,26.1,2009.36,0.37,0
30/4/2016,5.16,1.1,1.5,-0.388,51.9,22.3,1983.23,-4.13,0
1/5/2016,5.31,1.01,1.46,-0.196,52,23.4,2015.79,-0.95,0
2/5/2016,5.22,1.08,1.61,-0.299,51.9,22.3,1992.93,0.77,0
3/5/2016,5.77,1.18,1.76,-0.183,52,23.3,1995.57,-1.94,0
4/5/2016,5.6,1.05,2.1,-0.174,51.9,24.8,1993.64,-3.04,0
5/5/2016,5.42,1.04,1.33,-0.441,51.9,20,2010.14,-0.62,0
6/5/2016,5.71,0.86,1.64,-0.336,51.8,25.4,1998.87,-3.19,0
7/5/2016,5.43,0.75,1.78,-0.367,51.9,20.8,2005.49,1.91,0
8/5/2016,5.23,1.05,1.18,-0.467,52,22.3,2001.43,-5.83,0
9/5/2016,5.7,1,1.48,-0.392,52,25.3,1999.73,0.27,0
10/5/2016,5.5,0.96,1.53,-0.047,52,23.4,1991.21,1.56,0
11/5/2016,5.18,1.04,1.49,-0.232,52.1,23.3,2018.8,-0.27,0
12/5/2016,5.35,1.01,1.79,-0.104,52,20.2,1986.05,3.28,0
13/5/2016,5.2,1.13,1.68,-0.214,52.2,20.3,2004.8,-4.11,0
14/5/2016,5.1,1.02,1.56,-0.372,52.2,24.2,2004.45,-2.1,0
15/5/2016,5.55,0.94,1.85,-0.337,52.2,21,2012.23,-0.99,0
16/5/2016,5.74,1.11,2.24,-0.241,52.1,21.1,2014.57,2.14,0
17/5/2016,5.07,0.99,2.21,-0.256,52,23.9,1999.31,0.66,0
18/5/2016,5.46,1.07,1.15,-0.358,52,19.7,2005.99,6.43,0
19/5/2016,5.21,0.97,1.89,-0.45,51.9,22.2,2018.34,-2.42,0
20/5/2016,5.24,0.95,1.67,0.03,51.9,21.6,2000.04,-4.18,0
21/5/2016,5.21,1.02,1.77,-0.311,51.8,21.4,1990.03,5.37,0
22/5/2016,5.15,1.02,1.6,-0.328,52,20.3,1996.85,-4.29,0
23/5/2016,5.33,1.06,1.75,-0.283,51.9,20,1987.65,2.05,0
24/5/2016,5.14,0.99,1.76,-0.316,52,18.9,2004.42,-2.94,0
25/5/2016,5.36,0.83,1.54,-0.277,52,21.8,2011.34,-6.21,0
26/5/2016,5.29,0.97,1.45,-0.158,52.1,19.4,1999.49,-1.12,0
27/5/2016,5.24,1.09,1.58,-0.295,52.1,22.5,1984.49,2.7,0
28/5/2016,5.1,0.98,1.78,-0.396,52,20,2010.92,-3.67,0
29/5/2016,5.16,0.99,1.89,-0.292,52.1,18.2,1982.94,1.73,0
30/5/2016,5.42,1.11,1.97,-0.318,52.1,19.7,1985.25,2.29,0
31/5/2016,5.36,0.94,1.56,-0.124,52.1,19.2,1998.92,-3.82,0
1/6/2016,5.06,0.86,1.8,-0.145,51.9,21.9,2003.23,-0.68,0
2/6/2016,5.27,1,2,-0.246,51.9,19,2004.93,4.73,0
3/6/2016,5.39,0.97,2.06,-0.379,51.8,19,2000.05,1.95,0
4/6/2016,4.9,0.92,1.69,-0.368,51.7,22.2,2018.31,-0.78,0
5/6/2016,5.33,1,1.64,-0.238,51.7,20.3,2001.37,1.25,0
6/6/2016,5.08,1.06,1.76,-0.199,51.7,22.4,2011.06,-2.06,0
7/6/2016,5.32,1.01,1.36,-0.264,51.9,21.5,2008.59,3.34,0
8/6/2016,5.05,1.05,1.65,-0.267,51.9,17,1987.79,3.34,0
9/6/2016,4.83,1.2,1.93,-0.271,51.9,20.6,1999.02,0.36,0
10/6/2016,4.86,0.98,1.9,-0.207,52,21.5,2021.95,0.69,0
11/6/2016,5.18,1.04,1.62,-0.435,52.1,21.4,1995.68,-3,0
12/6/2016,5.22,0.96,1.77,-0.299,52.2,20.1,1993.98,-4.06,0
13/6/2016,4.98,0.93,1.46,-0.244,52.1,19.9,2002.43,-1.13,0
14/6/2016,5.28,0.96,1.91,-0.052,51.9,17.2,1996.04,-0.26,0
15/6/2016,4.81,0.97,1.68,-0.245,51.9,16,1992.79,3.19,0
16/6/2016,5.12,1.05,1.62,-0.137,51.9,16.8,1995.9,2.77,0
17/6/2016,4.88,1.25,1.59,-0.124,51.8,14,2015.05,0.55,0
18/6/2016,4.99,0.94,1.68,-0.007,51.6,19.8,1999.37,3.57,0
19/6/2016,5.12,0.97,1.57,-0.002,51.7,16.4,1987.45,-2.83,0
20/6/2016,4.93,1.01,1.9,-0.124,51.8,19.4,1985.62,3.23,0
21/6/2016,5.02,1.05,1.58,-0.156,51.8,14.2,2022.8,-2.37,0
22/6/2016,5.29,1.04,2.18,-0.166,51.8,18.6,1998.5,3.72,0
23/6/2016,4.96,1.14,2.14,-0.114,51.8,15.3,2005.08,-0.04,0
24/6/2016,5.23,0.77,1.43,-0.123,51.7,13.5,1993.03,-5.99,0
25/6/2016,4.83,0.78,1.72,-0.014,51.8,19.2,2003.95,2.19,0
26/6/2016,5.16,0.97,1.51,-0.017,51.7,18,2015.34,2.43,0
27/6/2016,5.33,1.12,1.6,0.01,51.7,16,1994.22,-1.37,0
28/6/2016,4.54,0.86,2.3,0.087,51.6,15.5,2005.33,-1.11,0
29/6/2016,4.86,0.71,1.61,0.157,51.7,16.1,1986.69,-0.48,0
30/6/2016,5.13,1.07,1.81,-0.006,51.6,15.5,2020.98,-5.78,0
1/7/2016,4.97,1.04,1.86,0.102,51.6,13.3,2003.43,-7.09,0
2/7/2016,5.07,0.91,1.4,-0.033,51.6,13.9,1996.62,3.9,0
3/7/2016,4.87,0.92,1.44,0.131,51.5,18.5,1997.77,-2.47,0
4/7/2016,5,0.92,1.34,0.129,51.1,19.7,1995.65,5.57,0
5/7/2016,4.94,1.03,1.43,0.134,51.4,17.4,1996.17,4.11,0
6/7/2016,5.2,0.95,0.85,0.053,51.4,15,1976.28,4.7,0
7/7/2016,5.01,1.06,1.86,-0.013,51.3,13.2,1999.78,-1.95,0
8/7/2016,5.01,0.73,2.32,-0.076,51.2,12.1,1999.36,-4.83,0
9/7/2016,4.86,0.93,1.74,0.07,51.2,12.1,2005.65,-3.26,0
10/7/2016,4.83,0.9,1.28,0.237,51.2,12.3,1995.53,-1.34,0
11/7/2016,4.83,0.99,1.51,0.062,51.1,17.5,1993.05,-7.12,0
12/7/2016,4.99,0.96,1.56,0.182,51,16.6,2000.69,-1.43,0
13/7/2016,4.82,1.1,1.4,0.197,51.2,14.4,1984.64,-0.61,0
14/7/2016,4.95,0.83,1.96,0.094,51.1,10.8,2002.2,-3.88,0
15/7/2016,5.3,1.02,1.95,0.263,51.1,14.3,1982.15,-3.12,0
16/7/2016,5.05,1.07,1.36,-0.15,51.3,11.9,2011.98,-0.66,0
17/7/2016,4.81,1.2,1.92,0.028,51.4,7.9,2007.61,1.07,0
18/7/2016,5.1,0.97,2.16,0.067,51.4,12.6,1991.51,-2.67,0
19/7/2016,4.77,1.05,2.27,0.085,51.5,10.2,2007.39,0.88,0
20/7/2016,4.44,0.84,2.56,0.209,51.4,10.1,2001.89,0.41,0
21/7/2016,4.64,0.78,1.43,0.213,51.6,11,1990.69,0.14,0
22/7/2016,4.46,1.1,2.55,0.232,51.5,10.4,1980.55,-1.96,0
23/7/2016,4.75,1.02,1.6,0.26,51.3,11.2,2003.94,-4,0
24/7/2016,4.82,1.13,1.53,0.113,51.3,10.9,1992.84,5.09,0
25/7/2016,5.14,0.88,1.8,0.093,51.2,7.2,2011.73,1.89,0
26/7/2016,4.86,1.07,1.53,0.262,51.2,13.8,2000.92,3.02,0
27/7/2016,4.75,1.2,1.83,0.166,51.1,8.6,1993.79,-0.25,0
28/7/2016,4.95,1.06,1.31,0.078,51.2,8.5,2018.76,-0.49,0
29/7/2016,4.33,1.04,1.64,0.339,51.3,9.6,2006.55,1.47,0
30/7/2016,4.81,1.02,2.09,0.387,51.3,9.9,1964.24,-5.5,0
31/7/2016,4.91,0.86,1.69,0.409,51.3,12.9,1995.93,-3.34,0
1/8/2016,4.46,1.15,1.75,0.277,51.2,10.4,1986.95,-2.39,0
2/8/2016,4.97,0.95,1.85,0.326,51,10.8,1992.8,-1.36,0
3/8/2016,4.8,1.07,2.06,0.405,51,10.1,1999.35,-2.64,0
4/8/2016,4.65,0.86,1.22,0.209,51.1,9.9,2004.34,1,0
5/8/2016,4.85,0.9,1.89,0.388,51.1,9.9,2003.41,0.24,0
6/8/2016,5.17,1.16,1.63,0.308,51,5.3,2011.58,4.18,0
7/8/2016,4.74,0.98,1.76,0.376,51.1,8.5,2007.17,7.42,0
8/8/2016,4.75,1.16,2.03,0.306,51.1,11.2,2006.55,-3.79,0
9/8/2016,4.6,1.01,1.36,0.42,51.3,16.6,2002.82,0.44,0
10/8/2016,4.52,0.83,1.41,0.315,51.4,6.2,2013.67,0.44,0
11/8/2016,4.85,1.11,1.14,0.146,51.5,9.3,1997.64,-0.04,0
12/8/2016,4.5,0.96,1.55,0.442,51.5,7.2,1997.9,-3.25,0
13/8/2016,4.68,1.09,2.12,0.203,51.4,12.3,1981.75,-2.75,0
14/8/2016,4.57,1.02,1.68,0.424,51.5,5.4,2011.37,0.72,0
15/8/2016,4.75,0.86,1.32,0.291,51.5,9.2,2000.04,-2.84,0
16/8/2016,4.72,1.03,1.58,0.418,51.6,5,2030.15,0.48,0
17/8/2016,4.85,1.24,1.28,0.413,51.6,7.1,1996.76,-0.74,0
18/8/2016,4.54,1.07,1.39,0.343,51.7,7.5,2001.7,0.42,0
19/8/2016,4.58,1.01,1.84,0.35,51.9,9.6,2006.28,-2.86,0
20/8/2016,4.43,1.12,1.37,0.34,51.9,5.2,1989.8,0.47,0
21/8/2016,4.53,1.04,2.06,0.095,52,8.6,2004.4,-2.64,0
22/8/2016,4.69,1.04,1.71,0.306,52,7.2,2001.17,0.48,0
23/8/2016,4.76,0.91,1.76,0.181,52.1,7.6,1997.79,4.02,0
24/8/2016,4.42,1.04,1.65,0.307,52.2,8.9,2012.55,0.78,0
25/8/2016,4.77,1.12,1.96,0.173,52.2,4.3,1991.79,0.97,0
26/8/2016,4.86,0.93,1.97,0.165,52.4,8.4,2003.58,2.45,0
27/8/2016,4.67,1.16,1.83,0.441,52.3,5.5,2015.37,-4.21,0
28/8/2016,4.96,1.01,1.91,0.384,52.2,8.7,1993.76,5.16,0
29/8/2016,4.42,0.93,1.67,0.272,52.2,7.1,1997.86,-3.17,0
30/8/2016,4.33,1.12,1.9,0.286,52.3,5.9,2024.28,2.64,0
31/8/2016,4.21,0.99,1.64,0.238,52.4,5.1,2005.58,2.24,0
1/9/2016,4.86,1.09,1.74,0.315,52.5,7.8,1995.77,-2.71,0
2/9/2016,4.69,0.99,1.66,0.185,52.4,8.6,2008.86,3.03,0
3/9/2016,4.55,1.01,1.61,0.346,52.3,5,1995.16,1.49,0
4/9/2016,4.61,1.07,1.54,0.216,52.3,3.7,1985.19,5.67,0
5/9/2016,4.32,1.05,1.89,0.193,52.3,7.3,2014.56,0.58,0
6/9/2016,5.04,0.82,2.14,0.23,52.4,2.9,1989.81,-0.33,0
7/9/2016,4.57,0.9,2.1,0.162,52.4,3.1,2025.36,-1.54,0
8/9/2016,4.56,1.11,1.37,0.247,52.3,3.6,1995.95,-5.23,0
9/9/2016,4.68,1,2.14,0.153,52.3,4.8,2022.18,-0.95,0
10/9/2016,4.63,0.96,1.66,0.246,52.3,2.9,1987.16,-0.83,0
11/9/2016,4.57,0.88,1.93,0.313,52.3,1.6,2011.1,0.79,0
12/9/2016,4.37,0.91,1.48,0.111,52.3,3.2,2005.85,-4.27,0
13/9/2016,4.62,0.81,1.8,0.162,52.2,6.7,2009.23,-0.72,0
14/9/2016,4.9,1.01,1.85,0.213,52.3,2.8,2010.53,1.73,0
15/9/2016,4.79,0.96,1.32,0.114,52.3,4.6,1995.88,2.03,0
16/9/2016,4.84,0.92,1.94,0.195,52.6,9.2,1987.77,-5.58,0
17/9/2016,4.41,1.01,2.17,0.195,52.6,5.1,2000.35,2.12,0
18/9/2016,4.31,1.05,1.71,0.239,52.5,5.9,2003.09,-0.74,0
19/9/2016,4.49,1.23,2.18,0.061,52.8,3.3,1996.14,-0.56,0
20/9/2016,4.52,0.87,1.71,0.018,52.8,9.5,2003.64,-7.09,0
21/9/2016,4.73,1.13,2.03,0.071,52.9,4,2004.16,4.48,0
22/9/2016,4.17,1.11,1.11,-0.004,53,4.6,1991.76,0.53,0
23/9/2016,4.81,0.94,2.5,0.139,53.1,7.7,2004.81,-4.59,0
24/9/2016,4.47,1.04,2.22,-0.044,53.1,4.7,1998.19,1.13,0
25/9/2016,4.42,0.97,1.69,0.296,53,5.1,1993.87,1.03,0
26/9/2016,4.3,1.04,1.19,0.182,53,4.5,2008.74,3.67,0
27/9/2016,4.17,1.17,1.87,0.043,52.9,4.5,1993.1,-0.93,0
28/9/2016,4.67,1.08,1.35,0.119,52.9,5.7,1996.3,0.04,0
29/9/2016,4.51,1.07,1.92,-0.142,52.8,6.1,2001.59,-1.93,0
30/9/2016,4.24,0.97,1.91,0.264,52.9,3.7,2014.62,1.79,0
1/10/2016,4.24,0.87,1.51,-0.058,52.9,3.5,2002.8,-2.35,0
2/10/2016,4.43,1,2.13,-0.021,52.9,3.8,2006.16,-2.68,0
3/10/2016,4.83,1.14,2.03,-0.205,53,2.2,1997.9,-0.2,0
4/10/2016,4.45,0.86,2.09,0.019,52.9,1.8,2000.09,-3.68,0
5/10/2016,4.2,0.91,1.8,-0.151,52.9,5.6,2000.39,4.81,0
6/10/2016,4.45,1.03,1.37,-0.04,53,6.9,2003.82,5.78,0
7/10/2016,4.45,0.92,2.09,-0.115,53.1,6.8,1997.92,-1.36,0
8/10/2016,3.96,0.94,1.72,-0.178,53,0.3,2014.28,-4.16,0
9/10/2016,4.49,0.98,1.39,-0.161,52.8,4.6,1997.15,1.01,0
10/10/2016,4.46,0.88,2.21,-0.068,52.7,3,1983.82,-1.45,0
11/10/2016,4.65,0.92,2.44,-0.228,52.8,5.5,2028.32,3.52,0
12/10/2016,4.88,1.09,1.8,-0.185,53,4.4,1997.62,-2.36,0
13/10/2016,4.74,0.89,2.46,-0.053,52.9,6.4,2014.02,1.63,0
14/10/2016,4.46,0.86,1.84,0.131,52.9,5.3,2014.94,0.34,0
15/10/2016,4.29,0.95,1.7,-0.09,53.1,1.6,2010.35,-2.03,0
16/10/2016,5.03,1.09,1.63,-0.239,53.1,3.5,1998.92,0.72,0
17/10/2016,4.53,1,2.31,-0.193,53.3,5.4,2003.76,2.64,0
